x,y,pci,
18,5,38.0,
19,5,38.0,
20,5,38.0,
21,5,38.0,
22,5,38.0,
23,5,38.0,
24,5,38.0,
25,5,38.0,
26,5,38.0,
27,5,38.0,
28,5,38.0,
29,5,38.0,
30,5,38.0,
31,5,38.0,
32,5,38.0,
33,5,38.0,
34,5,38.0,
35,5,38.0,
36,5,38.0,
37,5,38.0,
38,5,38.0,
39,5,38.0,
40,5,38.0,
41,5,38.0,
42,5,38.0,
43,5,38.0,
44,5,38.0,
45,5,38.0,
46,5,38.0,
47,5,38.0,
48,5,38.0,
49,5,39.0,
50,5,39.0,
51,5,39.0,
52,5,39.0,
53,5,39.0,
54,5,39.0,
55,5,39.0,
56,5,39.0,
57,5,39.0,
58,5,39.0,
59,5,39.0,
60,5,39.0,
61,5,39.0,
62,5,39.0,
63,5,39.0,
64,5,39.0,
65,5,39.0,
66,5,39.0,
67,5,39.0,
68,5,39.0,
69,5,39.0,
70,5,39.0,
71,5,39.0,
72,5,40.0,
73,5,40.0,
74,5,40.0,
75,5,40.0,
76,5,40.0,
77,5,40.0,
78,5,40.0,
79,5,40.0,
80,5,40.0,
81,5,41.0,
82,5,41.0,
83,5,41.0,
84,5,41.0,
85,5,41.0,
86,5,41.0,
87,5,41.0,
88,5,41.0,
89,5,41.0,
90,5,41.0,
91,5,41.0,
92,5,41.0,
93,5,41.0,
94,5,39.0,
95,5,41.0,
96,5,41.0,
97,5,41.0,
98,5,41.0,
99,5,41.0,
100,5,41.0,
101,5,39.0,
102,5,39.0,
103,5,42.0,
104,5,42.0,
0,6,38.0,
1,6,38.0,
2,6,38.0,
3,6,38.0,
4,6,38.0,
5,6,38.0,
6,6,38.0,
7,6,38.0,
8,6,38.0,
9,6,38.0,
10,6,38.0,
11,6,38.0,
12,6,38.0,
13,6,38.0,
14,6,38.0,
15,6,38.0,
16,6,38.0,
17,6,38.0,
18,6,38.0,
19,6,38.0,
20,6,38.0,
21,6,38.0,
22,6,38.0,
23,6,38.0,
24,6,38.0,
25,6,38.0,
26,6,38.0,
27,6,38.0,
28,6,38.0,
29,6,38.0,
30,6,38.0,
31,6,38.0,
32,6,38.0,
33,6,38.0,
34,6,38.0,
35,6,38.0,
36,6,38.0,
37,6,38.0,
38,6,38.0,
39,6,38.0,
40,6,38.0,
41,6,38.0,
42,6,38.0,
43,6,38.0,
44,6,38.0,
45,6,38.0,
46,6,38.0,
47,6,38.0,
48,6,38.0,
49,6,38.0,
50,6,38.0,
51,6,39.0,
52,6,39.0,
53,6,39.0,
54,6,39.0,
55,6,39.0,
56,6,39.0,
57,6,39.0,
58,6,39.0,
59,6,39.0,
60,6,39.0,
61,6,39.0,
62,6,39.0,
63,6,39.0,
64,6,39.0,
65,6,39.0,
66,6,39.0,
67,6,39.0,
68,6,39.0,
69,6,39.0,
70,6,39.0,
71,6,39.0,
72,6,39.0,
73,6,39.0,
74,6,39.0,
75,6,40.0,
76,6,40.0,
77,6,40.0,
78,6,40.0,
79,6,40.0,
80,6,41.0,
81,6,41.0,
82,6,41.0,
83,6,41.0,
84,6,41.0,
85,6,41.0,
86,6,41.0,
87,6,41.0,
88,6,41.0,
89,6,41.0,
90,6,41.0,
91,6,41.0,
92,6,41.0,
93,6,41.0,
94,6,41.0,
95,6,41.0,
96,6,41.0,
97,6,41.0,
98,6,41.0,
99,6,41.0,
100,6,41.0,
101,6,39.0,
102,6,39.0,
103,6,42.0,
104,6,42.0,
0,7,38.0,
1,7,38.0,
2,7,38.0,
3,7,38.0,
4,7,38.0,
5,7,38.0,
6,7,38.0,
7,7,38.0,
8,7,38.0,
9,7,38.0,
10,7,38.0,
11,7,38.0,
12,7,38.0,
13,7,38.0,
14,7,38.0,
15,7,38.0,
16,7,38.0,
17,7,38.0,
18,7,38.0,
19,7,38.0,
20,7,38.0,
21,7,38.0,
22,7,38.0,
23,7,38.0,
24,7,38.0,
25,7,38.0,
26,7,38.0,
27,7,38.0,
28,7,38.0,
29,7,38.0,
30,7,38.0,
31,7,38.0,
32,7,38.0,
33,7,38.0,
34,7,38.0,
35,7,38.0,
36,7,38.0,
37,7,38.0,
38,7,38.0,
39,7,38.0,
40,7,38.0,
41,7,38.0,
42,7,38.0,
43,7,38.0,
44,7,38.0,
45,7,38.0,
46,7,38.0,
47,7,38.0,
48,7,38.0,
49,7,38.0,
50,7,38.0,
51,7,38.0,
52,7,39.0,
53,7,39.0,
54,7,39.0,
55,7,39.0,
56,7,39.0,
57,7,39.0,
58,7,39.0,
59,7,39.0,
60,7,39.0,
61,7,39.0,
62,7,39.0,
63,7,39.0,
64,7,39.0,
65,7,39.0,
66,7,39.0,
67,7,39.0,
68,7,39.0,
69,7,39.0,
70,7,39.0,
71,7,39.0,
72,7,39.0,
73,7,39.0,
74,7,39.0,
75,7,39.0,
76,7,40.0,
77,7,40.0,
78,7,40.0,
79,7,40.0,
80,7,41.0,
81,7,41.0,
82,7,41.0,
83,7,41.0,
84,7,41.0,
85,7,41.0,
86,7,41.0,
87,7,41.0,
88,7,41.0,
89,7,41.0,
90,7,41.0,
91,7,41.0,
92,7,41.0,
93,7,41.0,
94,7,41.0,
95,7,41.0,
96,7,41.0,
97,7,41.0,
98,7,41.0,
99,7,41.0,
100,7,39.0,
101,7,42.0,
102,7,42.0,
103,7,42.0,
104,7,42.0,
0,8,38.0,
1,8,38.0,
2,8,38.0,
3,8,38.0,
4,8,38.0,
5,8,38.0,
6,8,38.0,
7,8,38.0,
8,8,38.0,
9,8,38.0,
10,8,38.0,
11,8,38.0,
12,8,38.0,
13,8,38.0,
14,8,38.0,
15,8,38.0,
16,8,38.0,
17,8,38.0,
18,8,38.0,
19,8,38.0,
20,8,38.0,
21,8,38.0,
22,8,38.0,
23,8,38.0,
24,8,38.0,
25,8,38.0,
26,8,38.0,
27,8,38.0,
28,8,38.0,
29,8,38.0,
30,8,38.0,
31,8,38.0,
32,8,38.0,
33,8,38.0,
34,8,38.0,
35,8,38.0,
36,8,38.0,
37,8,38.0,
38,8,38.0,
39,8,38.0,
40,8,38.0,
41,8,38.0,
42,8,38.0,
43,8,38.0,
44,8,38.0,
45,8,38.0,
46,8,38.0,
47,8,38.0,
48,8,38.0,
49,8,38.0,
50,8,38.0,
51,8,38.0,
52,8,38.0,
53,8,39.0,
54,8,39.0,
55,8,39.0,
56,8,39.0,
57,8,39.0,
58,8,39.0,
59,8,39.0,
60,8,39.0,
61,8,39.0,
62,8,39.0,
63,8,39.0,
64,8,39.0,
65,8,39.0,
66,8,39.0,
67,8,39.0,
68,8,39.0,
69,8,39.0,
70,8,39.0,
71,8,39.0,
72,8,39.0,
73,8,39.0,
74,8,39.0,
75,8,39.0,
76,8,39.0,
77,8,40.0,
78,8,40.0,
79,8,40.0,
80,8,41.0,
81,8,41.0,
82,8,41.0,
83,8,41.0,
84,8,41.0,
85,8,41.0,
86,8,41.0,
87,8,41.0,
88,8,41.0,
89,8,41.0,
90,8,41.0,
91,8,41.0,
92,8,41.0,
93,8,41.0,
94,8,41.0,
95,8,41.0,
96,8,41.0,
97,8,41.0,
98,8,41.0,
99,8,41.0,
100,8,42.0,
101,8,42.0,
102,8,42.0,
103,8,42.0,
104,8,42.0,
0,9,38.0,
1,9,38.0,
2,9,38.0,
3,9,38.0,
4,9,38.0,
5,9,38.0,
6,9,38.0,
7,9,38.0,
8,9,38.0,
9,9,38.0,
10,9,38.0,
11,9,38.0,
12,9,38.0,
13,9,38.0,
14,9,38.0,
15,9,38.0,
16,9,38.0,
17,9,38.0,
18,9,38.0,
19,9,38.0,
20,9,38.0,
21,9,38.0,
22,9,38.0,
23,9,38.0,
24,9,38.0,
25,9,38.0,
26,9,38.0,
27,9,38.0,
28,9,38.0,
29,9,38.0,
30,9,38.0,
31,9,38.0,
32,9,38.0,
33,9,38.0,
34,9,38.0,
35,9,38.0,
36,9,38.0,
37,9,38.0,
38,9,38.0,
39,9,38.0,
40,9,38.0,
41,9,38.0,
42,9,38.0,
43,9,38.0,
44,9,38.0,
45,9,38.0,
46,9,38.0,
47,9,38.0,
48,9,38.0,
49,9,38.0,
50,9,38.0,
51,9,38.0,
52,9,38.0,
53,9,38.0,
54,9,39.0,
55,9,39.0,
56,9,39.0,
57,9,39.0,
58,9,39.0,
59,9,39.0,
60,9,39.0,
61,9,39.0,
62,9,39.0,
63,9,39.0,
64,9,39.0,
65,9,39.0,
66,9,39.0,
67,9,39.0,
68,9,39.0,
69,9,39.0,
70,9,39.0,
71,9,39.0,
72,9,39.0,
73,9,39.0,
74,9,39.0,
75,9,39.0,
76,9,39.0,
77,9,40.0,
78,9,40.0,
79,9,40.0,
80,9,41.0,
81,9,41.0,
82,9,41.0,
83,9,41.0,
84,9,41.0,
85,9,41.0,
86,9,41.0,
87,9,41.0,
88,9,41.0,
89,9,41.0,
90,9,41.0,
91,9,41.0,
92,9,41.0,
93,9,41.0,
94,9,41.0,
95,9,41.0,
96,9,41.0,
97,9,41.0,
98,9,41.0,
99,9,39.0,
100,9,42.0,
101,9,42.0,
102,9,42.0,
103,9,42.0,
104,9,42.0,
0,10,38.0,
1,10,38.0,
2,10,38.0,
3,10,38.0,
4,10,38.0,
5,10,38.0,
6,10,38.0,
7,10,38.0,
8,10,38.0,
9,10,38.0,
10,10,38.0,
11,10,38.0,
12,10,38.0,
13,10,38.0,
14,10,38.0,
15,10,38.0,
16,10,38.0,
17,10,38.0,
18,10,38.0,
19,10,38.0,
20,10,38.0,
21,10,38.0,
22,10,38.0,
23,10,38.0,
24,10,38.0,
25,10,38.0,
26,10,38.0,
27,10,38.0,
28,10,38.0,
29,10,38.0,
30,10,38.0,
31,10,38.0,
32,10,38.0,
33,10,38.0,
34,10,38.0,
35,10,38.0,
36,10,38.0,
37,10,38.0,
38,10,38.0,
39,10,38.0,
40,10,38.0,
41,10,38.0,
42,10,38.0,
43,10,38.0,
44,10,38.0,
45,10,38.0,
46,10,38.0,
47,10,38.0,
48,10,38.0,
49,10,38.0,
50,10,38.0,
51,10,38.0,
52,10,38.0,
53,10,38.0,
54,10,39.0,
55,10,39.0,
56,10,39.0,
57,10,39.0,
58,10,39.0,
59,10,39.0,
60,10,39.0,
61,10,39.0,
62,10,39.0,
63,10,39.0,
64,10,39.0,
65,10,39.0,
66,10,39.0,
67,10,39.0,
68,10,39.0,
69,10,39.0,
70,10,39.0,
71,10,39.0,
72,10,39.0,
73,10,39.0,
74,10,39.0,
75,10,39.0,
76,10,39.0,
77,10,40.0,
78,10,40.0,
79,10,41.0,
80,10,41.0,
81,10,41.0,
82,10,41.0,
83,10,41.0,
84,10,41.0,
85,10,41.0,
86,10,41.0,
87,10,41.0,
88,10,41.0,
89,10,41.0,
90,10,41.0,
91,10,41.0,
92,10,41.0,
93,10,41.0,
94,10,39.0,
95,10,41.0,
96,10,41.0,
97,10,41.0,
98,10,39.0,
99,10,42.0,
100,10,42.0,
101,10,42.0,
102,10,42.0,
103,10,42.0,
104,10,42.0,
0,11,38.0,
1,11,38.0,
2,11,38.0,
3,11,38.0,
4,11,38.0,
5,11,38.0,
6,11,38.0,
7,11,38.0,
8,11,38.0,
9,11,38.0,
10,11,38.0,
11,11,38.0,
12,11,38.0,
13,11,38.0,
14,11,38.0,
15,11,38.0,
16,11,38.0,
17,11,38.0,
18,11,38.0,
19,11,38.0,
20,11,38.0,
21,11,38.0,
22,11,38.0,
23,11,38.0,
24,11,38.0,
25,11,38.0,
26,11,38.0,
27,11,38.0,
28,11,38.0,
29,11,38.0,
30,11,38.0,
31,11,38.0,
32,11,38.0,
33,11,38.0,
34,11,38.0,
35,11,38.0,
36,11,38.0,
37,11,38.0,
38,11,38.0,
39,11,38.0,
40,11,38.0,
41,11,38.0,
42,11,38.0,
43,11,38.0,
44,11,38.0,
45,11,38.0,
46,11,38.0,
47,11,38.0,
48,11,38.0,
49,11,38.0,
50,11,38.0,
51,11,38.0,
52,11,38.0,
53,11,38.0,
54,11,38.0,
55,11,39.0,
56,11,39.0,
57,11,39.0,
58,11,39.0,
59,11,39.0,
60,11,39.0,
61,11,39.0,
62,11,39.0,
63,11,39.0,
64,11,39.0,
65,11,39.0,
66,11,39.0,
67,11,39.0,
68,11,39.0,
69,11,39.0,
70,11,39.0,
71,11,39.0,
72,11,39.0,
73,11,39.0,
74,11,39.0,
75,11,39.0,
76,11,41.0,
77,11,41.0,
78,11,41.0,
79,11,41.0,
80,11,41.0,
81,11,41.0,
82,11,41.0,
83,11,41.0,
84,11,41.0,
85,11,41.0,
86,11,41.0,
87,11,41.0,
88,11,41.0,
89,11,41.0,
90,11,41.0,
91,11,41.0,
92,11,41.0,
93,11,41.0,
94,11,39.0,
95,11,39.0,
96,11,41.0,
97,11,41.0,
98,11,42.0,
99,11,42.0,
100,11,42.0,
101,11,42.0,
102,11,42.0,
103,11,42.0,
104,11,42.0,
0,12,38.0,
1,12,38.0,
2,12,38.0,
3,12,38.0,
4,12,38.0,
5,12,38.0,
6,12,38.0,
7,12,38.0,
8,12,38.0,
9,12,38.0,
10,12,38.0,
11,12,38.0,
12,12,38.0,
13,12,38.0,
14,12,38.0,
15,12,38.0,
16,12,38.0,
17,12,38.0,
18,12,38.0,
19,12,38.0,
20,12,38.0,
21,12,38.0,
22,12,38.0,
23,12,38.0,
24,12,38.0,
25,12,38.0,
26,12,38.0,
27,12,38.0,
28,12,38.0,
29,12,38.0,
30,12,38.0,
31,12,38.0,
32,12,38.0,
33,12,38.0,
34,12,38.0,
35,12,38.0,
36,12,38.0,
37,12,38.0,
38,12,38.0,
39,12,38.0,
40,12,38.0,
41,12,38.0,
42,12,38.0,
43,12,38.0,
44,12,38.0,
45,12,38.0,
46,12,38.0,
47,12,38.0,
48,12,38.0,
49,12,38.0,
50,12,38.0,
51,12,38.0,
52,12,38.0,
53,12,38.0,
54,12,38.0,
55,12,39.0,
56,12,39.0,
57,12,39.0,
58,12,39.0,
59,12,39.0,
60,12,39.0,
61,12,39.0,
62,12,39.0,
63,12,39.0,
64,12,39.0,
65,12,39.0,
66,12,39.0,
67,12,39.0,
68,12,39.0,
69,12,39.0,
70,12,39.0,
71,12,39.0,
72,12,39.0,
73,12,39.0,
74,12,39.0,
75,12,39.0,
76,12,41.0,
77,12,41.0,
78,12,41.0,
79,12,41.0,
80,12,41.0,
81,12,41.0,
82,12,41.0,
83,12,41.0,
84,12,41.0,
85,12,41.0,
86,12,41.0,
87,12,41.0,
88,12,41.0,
89,12,41.0,
90,12,41.0,
91,12,41.0,
92,12,41.0,
93,12,41.0,
94,12,39.0,
95,12,39.0,
96,12,41.0,
97,12,42.0,
98,12,42.0,
99,12,42.0,
100,12,42.0,
101,12,42.0,
102,12,42.0,
103,12,42.0,
104,12,42.0,
0,13,38.0,
1,13,38.0,
2,13,38.0,
3,13,38.0,
4,13,38.0,
5,13,38.0,
6,13,38.0,
7,13,38.0,
8,13,38.0,
9,13,38.0,
10,13,38.0,
11,13,38.0,
12,13,38.0,
13,13,38.0,
14,13,38.0,
15,13,38.0,
16,13,38.0,
17,13,38.0,
18,13,38.0,
19,13,38.0,
20,13,38.0,
21,13,38.0,
22,13,38.0,
23,13,38.0,
24,13,38.0,
25,13,38.0,
26,13,38.0,
27,13,38.0,
28,13,38.0,
29,13,38.0,
30,13,38.0,
31,13,38.0,
32,13,38.0,
33,13,38.0,
34,13,38.0,
35,13,38.0,
36,13,38.0,
37,13,38.0,
38,13,38.0,
39,13,38.0,
40,13,38.0,
41,13,38.0,
42,13,38.0,
43,13,38.0,
44,13,38.0,
45,13,38.0,
46,13,38.0,
47,13,38.0,
48,13,38.0,
49,13,38.0,
50,13,38.0,
51,13,38.0,
52,13,38.0,
53,13,38.0,
54,13,38.0,
55,13,38.0,
56,13,39.0,
57,13,39.0,
58,13,39.0,
59,13,39.0,
60,13,39.0,
61,13,39.0,
62,13,39.0,
63,13,39.0,
64,13,39.0,
65,13,39.0,
66,13,39.0,
67,13,39.0,
68,13,39.0,
69,13,39.0,
70,13,39.0,
71,13,39.0,
72,13,39.0,
73,13,39.0,
74,13,39.0,
75,13,39.0,
76,13,41.0,
77,13,41.0,
78,13,41.0,
79,13,41.0,
80,13,41.0,
81,13,41.0,
82,13,41.0,
83,13,41.0,
84,13,41.0,
85,13,41.0,
86,13,41.0,
87,13,41.0,
88,13,41.0,
89,13,41.0,
90,13,41.0,
91,13,41.0,
92,13,41.0,
93,13,41.0,
94,13,42.0,
95,13,42.0,
96,13,42.0,
97,13,42.0,
98,13,42.0,
99,13,42.0,
100,13,42.0,
101,13,42.0,
102,13,42.0,
103,13,42.0,
104,13,42.0,
0,14,38.0,
1,14,38.0,
2,14,38.0,
3,14,38.0,
4,14,38.0,
5,14,38.0,
6,14,38.0,
7,14,38.0,
8,14,38.0,
9,14,38.0,
10,14,38.0,
11,14,38.0,
12,14,38.0,
13,14,38.0,
14,14,38.0,
15,14,38.0,
16,14,38.0,
17,14,38.0,
18,14,38.0,
19,14,38.0,
20,14,38.0,
21,14,38.0,
22,14,38.0,
23,14,38.0,
24,14,38.0,
25,14,38.0,
26,14,38.0,
27,14,38.0,
28,14,38.0,
29,14,38.0,
30,14,38.0,
31,14,38.0,
32,14,38.0,
33,14,38.0,
34,14,38.0,
35,14,38.0,
36,14,38.0,
37,14,38.0,
38,14,38.0,
39,14,38.0,
40,14,38.0,
41,14,38.0,
42,14,38.0,
43,14,38.0,
44,14,38.0,
45,14,38.0,
46,14,38.0,
47,14,38.0,
48,14,38.0,
49,14,38.0,
50,14,38.0,
51,14,38.0,
52,14,38.0,
53,14,38.0,
54,14,38.0,
55,14,38.0,
56,14,39.0,
57,14,39.0,
58,14,39.0,
59,14,39.0,
60,14,39.0,
61,14,39.0,
62,14,39.0,
63,14,39.0,
64,14,39.0,
65,14,39.0,
66,14,39.0,
67,14,39.0,
68,14,39.0,
69,14,39.0,
70,14,39.0,
71,14,39.0,
72,14,39.0,
73,14,39.0,
74,14,39.0,
75,14,41.0,
76,14,41.0,
77,14,41.0,
78,14,41.0,
79,14,41.0,
80,14,41.0,
81,14,41.0,
82,14,41.0,
